,name,Eyes,Plumage,Beak,Hat,Clothes,Accessories,trait_n,Eyes_rarity,Plumage_rarity,Beak_rarity,Hat_rarity,Clothes_rarity,Accessories_rarity,mean_trait_rarity,min_trait_rarity,max_trait_rarity
0,Toucan Gang #6344,,Red Devil,Regular,Doctor,,,3,,0.017411642411642413,0.4744022869022869,0.02601956080457649,,,0.17261116337283525,0.017411642411642413,0.4744022869022869
0,Toucan Gang #2025,Stoner,Chameleon,Diamond,,Red Racing Suit,,4,0.12100942535725144,0.036642411642411644,0.0242983367983368,,0.01995408793925481,,0.050476065434313676,0.01995408793925481,0.12100942535725144
0,Toucan Gang #4734,,Cockatiel,Regular,Purple Headband,Doctor,,4,,0.04054054054054054,0.4744022869022869,0.028233991511348956,0.02666431220201307,,0.14246028278904738,0.02666431220201307,0.4744022869022869
0,Toucan Gang #5163,,Regular,Regular,Devil Horns,Nindo,,4,,0.5440488565488566,0.4744022869022869,0.023436058313341945,0.02984283948437224,,0.26793251031221443,0.023436058313341945,0.5440488565488566
0,Toucan Gang #3255,,Rainbow,Cockatiel,Sushi Chef,Red Jersey,,4,,0.017411642411642413,0.04196985446985447,0.026942240265731686,0.02666431220201307,,0.02824701233731041,0.017411642411642413,0.04196985446985447
0,Toucan Gang #1477,,Parakeet,Regular,Pirate,Pink Stripes,,4,,0.04677754677754678,0.4744022869022869,0.01900719689979701,0.03019600918241215,,0.1425957599405107,0.01900719689979701,0.4744022869022869
0,Toucan Gang #6408,,Regular,Regular,Cowboy,Peter Toupan,Chained,5,,0.5440488565488566,0.4744022869022869,0.028418527403579995,0.025781387956913298,0.48218029350104824,0.310966270462537,0.025781387956913298,0.5440488565488566
0,Toucan Gang #9249,,Tiger,Regular Open,,Military,,3,,0.0204002079002079,0.027936590436590438,,0.033551121313791274,,0.027295973216863206,0.0204002079002079,0.033551121313791274
0,Toucan Gang #5618,,Parakeet,Regular,Gladiator,Cowboy,,4,,0.04677754677754678,0.4744022869022869,0.02251337885218675,0.027194066749072928,,0.14272181982027332,0.02251337885218675,0.4744022869022869
0,Toucan Gang #6319,Blind,Regular,Rainbow,,Dalton,,4,0.09972636059592581,0.5440488565488566,0.02442827442827443,,0.028783330390252517,,0.17424670549082732,0.02442827442827443,0.5440488565488566
0,Toucan Gang #5487,,Cheetah,Regular,,Cowboy,Mummy,4,,0.028066528066528068,0.4744022869022869,,0.027194066749072928,0.5178197064989518,0.2618706470542099,0.027194066749072928,0.5178197064989518
0,Toucan Gang #294,Sleepy,Regular,Parakeet,Unicorn,Toga,,5,0.11705685618729098,0.5440488565488566,0.0498960498960499,0.019745340468721166,0.027017481900052976,,0.1515529170001943,0.019745340468721166,0.5440488565488566
0,Toucan Gang #812,,Regular,Rainbow,Red Headband,Pink Stripes,,4,,0.5440488565488566,0.02442827442827443,0.025281417235652335,0.03019600918241215,,0.1559886393487989,0.02442827442827443,0.5440488565488566
0,Toucan Gang #4799,,Cheetah,Red Macaw Open,,Cop,,3,,0.028066528066528068,0.014033264033264034,,0.02595797280593325,,0.022685921635241784,0.014033264033264034,0.028066528066528068
0,Toucan Gang #4439,Scar,Regular,Regular,,Detective,,4,0.10276679841897234,0.5440488565488566,0.4744022869022869,,0.032138442521631644,,0.28833909609793684,0.032138442521631644,0.5440488565488566
0,Toucan Gang #6339,Sleepy,Albino,Regular,Gladiator,,Mummy,5,0.11705685618729098,0.028846153846153848,0.4744022869022869,0.02251337885218675,,0.5178197064989518,0.23212767645737403,0.02251337885218675,0.5178197064989518
0,Toucan Gang #1959,,Regular,Albino,,Vader,Chained,4,,0.5440488565488566,0.05197505197505198,,0.0028253575843192654,0.48218029350104824,0.270257389902319,0.0028253575843192654,0.5440488565488566
0,Toucan Gang #9284,,Regular,Regular,Cop,ToucanX,,4,,0.5440488565488566,0.4744022869022869,0.02768038383465584,0.003708281829419036,,0.2624599522788046,0.003708281829419036,0.5440488565488566
0,Toucan Gang #7555,,Regular,Gold,,Ape Costume,,3,,0.5440488565488566,0.031185031185031187,,0.022249690976514216,,0.19916119290346734,0.022249690976514216,0.5440488565488566
0,Toucan Gang #5925,,Regular,Diamond Open,,,,2,,0.5440488565488566,0.004937629937629938,,,,0.27449324324324326,0.004937629937629938,0.5440488565488566
0,Toucan Gang #6901,Snake,Zombie,Blue Macaw,Pharaoh,Purple Jersey,,5,0.09060504712678626,0.016502079002079003,0.05353430353430354,0.013102048348403764,0.028783330390252517,,0.04050536168036502,0.013102048348403764,0.09060504712678626
0,Toucan Gang #2617,Scar,Regular,Regular,Red Racing Helmet,,,4,0.10276679841897234,0.5440488565488566,0.4744022869022869,0.009411330503782987,,,0.2826573180934747,0.009411330503782987,0.5440488565488566
0,Toucan Gang #3392,Scar,Albino,Cyborg,,Pink Stripes,,4,0.10276679841897234,0.028846153846153848,0.01988045738045738,,0.03019600918241215,,0.04542235470699893,0.01988045738045738,0.10276679841897234
0,Toucan Gang #7321,Sleepy,Red Macaw,Regular Open,Cop,Blue Jersey,,5,0.11705685618729098,0.048466735966735966,0.027936590436590438,0.02768038383465584,0.02754723644711284,,0.049737560574477216,0.02754723644711284,0.11705685618729098
0,Toucan Gang #9456,Devil,Regular,Cyborg,Punk,Ape Costume,,5,0.04530252356339313,0.5440488565488566,0.01988045738045738,0.028787599188042075,0.022249690976514216,,0.13205382553145267,0.01988045738045738,0.5440488565488566
0,Toucan Gang #5045,Crying,Regular,Regular,Crown,Pink Stripes,,5,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.021406163498800517,0.03019600918241215,,0.2373612257074685,0.021406163498800517,0.5440488565488566
0,Toucan Gang #6003,,Cyborg,Parakeet,Chef Hat,Pirate,,4,,0.013773388773388774,0.0498960498960499,0.02472780955895922,0.02754723644711284,,0.02898612116887768,0.013773388773388774,0.0498960498960499
0,Toucan Gang #9963,Sleepy,Regular,Albino,,Black Stripes,,4,0.11705685618729098,0.5440488565488566,0.05197505197505198,,0.027370651598092884,,0.18511285407732314,0.027370651598092884,0.5440488565488566
0,Toucan Gang #4575,,Regular,Regular,,Nindo,Mummy,4,,0.5440488565488566,0.4744022869022869,,0.02984283948437224,0.5178197064989518,0.3915284223586169,0.02984283948437224,0.5440488565488566
0,Toucan Gang #1077,Blind,Regular,Regular,Cowboy,,,4,0.09972636059592581,0.5440488565488566,0.4744022869022869,0.028418527403579995,,,0.2866490078626623,0.028418527403579995,0.5440488565488566
0,Toucan Gang #9998,,Regular,Regular,Doctor,Groom,,4,,0.5440488565488566,0.4744022869022869,0.02601956080457649,0.032315027370651596,,0.26919643290659295,0.02601956080457649,0.5440488565488566
0,Toucan Gang #213,,Regular,Gold,Flower Crown,Mummy,,4,,0.5440488565488566,0.031185031185031187,0.02952574275696623,0.01995408793925481,,0.1561784296075272,0.01995408793925481,0.5440488565488566
0,Toucan Gang #4303,,Tiger,Regular,,Purple Jersey,,3,,0.0204002079002079,0.4744022869022869,,0.028783330390252517,,0.17452860839758244,0.0204002079002079,0.4744022869022869
0,Toucan Gang #9812,,Regular,Cyborg Open,,White Tank Top,,3,,0.5440488565488566,0.007146569646569647,,0.024898463711813527,,0.19203129663574658,0.007146569646569647,0.5440488565488566
0,Toucan Gang #6261,,Regular,Albino Open,Samurai,Toucamon,,4,,0.5440488565488566,0.010524948024948026,0.02214430706772467,0.02843016069221261,,0.15128706808343548,0.010524948024948026,0.5440488565488566
0,Toucan Gang #4595,,Cheetah,Regular Open,,Grey Tank Top,,3,,0.028066528066528068,0.027936590436590438,,0.028253575843192654,,0.028085564782103722,0.027936590436590438,0.028253575843192654
0,Toucan Gang #3672,,Tiger,Red Devil,Military,Blue Jersey,,4,,0.0204002079002079,0.02027027027027027,0.028418527403579995,0.02754723644711284,,0.02415906050529275,0.02027027027027027,0.028418527403579995
0,Toucan Gang #2321,,Regular,Cockatiel Open,Gladiator,Robin,,4,,0.5440488565488566,0.012084199584199585,0.02251337885218675,0.017658484901995408,,0.14907622997180958,0.012084199584199585,0.5440488565488566
0,Toucan Gang #3104,,Alien,Albino Open,Rasta,Green Racing Suit,,4,,0.008575883575883576,0.010524948024948026,0.019745340468721166,0.021896521278474308,,0.015185673337006768,0.008575883575883576,0.021896521278474308
0,Toucan Gang #6787,,Cheetah,Regular,,Polo,Mummy,4,,0.028066528066528068,0.4744022869022869,,0.024721878862793572,0.5178197064989518,0.26125260008264006,0.024721878862793572,0.5178197064989518
0,Toucan Gang #4556,Cyborg,Regular,Regular,Sushi Chef,Nindo,,5,0.050775311644876864,0.5440488565488566,0.4744022869022869,0.026942240265731686,0.02984283948437224,,0.22520230696922489,0.026942240265731686,0.5440488565488566
0,Toucan Gang #5437,Crying,Cockatiel,Regular,Cowboy,,,4,0.11675281240498632,0.04054054054054054,0.4744022869022869,0.028418527403579995,,,0.16502854181284843,0.028418527403579995,0.4744022869022869
0,Toucan Gang #5986,,Regular,Red Macaw,Crown,Groom,,4,,0.5440488565488566,0.05275467775467776,0.021406163498800517,0.032315027370651596,,0.16263118129324663,0.021406163498800517,0.5440488565488566
0,Toucan Gang #5024,Blind,Regular,Blue Macaw,Samurai,Pharaoh,,5,0.09972636059592581,0.5440488565488566,0.05353430353430354,0.02214430706772467,0.01642239095885573,,0.14717524374113328,0.01642239095885573,0.5440488565488566
0,Toucan Gang #4922,,Regular,Regular Open,Detective,Grey Tank Top,,4,,0.5440488565488566,0.027936590436590438,0.028972135080273114,0.028253575843192654,,0.1573027894772282,0.027936590436590438,0.5440488565488566
0,Toucan Gang #4051,,Regular,Alien,Toucamon,Groom,,4,,0.5440488565488566,0.014033264033264034,0.026573168481269605,0.032315027370651596,,0.15424257910851044,0.014033264033264034,0.5440488565488566
0,Toucan Gang #9428,Blind,Regular,Regular,Samurai,Scarf,,5,0.09972636059592581,0.5440488565488566,0.4744022869022869,0.02214430706772467,0.029136500088292425,,0.23389166224061725,0.02214430706772467,0.5440488565488566
0,Toucan Gang #7258,,Cockatiel,Regular,Crown,Grey Tank Top,,4,,0.04054054054054054,0.4744022869022869,0.021406163498800517,0.028253575843192654,,0.14115064169620517,0.021406163498800517,0.4744022869022869
0,Toucan Gang #7364,,Regular,Cockatiel,Banana,Military,,4,,0.5440488565488566,0.04196985446985447,0.026204096696807528,0.033551121313791274,,0.16144348225732746,0.026204096696807528,0.5440488565488566
0,Toucan Gang #6165,,Cheetah,Parakeet Open,,Mummy,,3,,0.028066528066528068,0.009745322245322246,,0.01995408793925481,,0.019255312750368375,0.009745322245322246,0.028066528066528068
0,Toucan Gang #4587,,White,Cockatiel,Samurai,Samurai,,4,,0.03755197505197505,0.04196985446985447,0.02214430706772467,0.017835069751015363,,0.029875301585142386,0.017835069751015363,0.04196985446985447
0,Toucan Gang #3048,,Regular,Cockatiel Open,Military,Ninja Suit,,4,,0.5440488565488566,0.012084199584199585,0.028418527403579995,0.018541409147095178,,0.15077324817093285,0.012084199584199585,0.5440488565488566
0,Toucan Gang #9836,,Regular,Gold,Purple Headband,Mummy,,4,,0.5440488565488566,0.031185031185031187,0.028233991511348956,0.01995408793925481,,0.1558554917961229,0.01995408793925481,0.5440488565488566
0,Toucan Gang #2102,,Regular,Blue Macaw,Banana,White Tank Top,Chained,5,,0.5440488565488566,0.05353430353430354,0.026204096696807528,0.024898463711813527,0.48218029350104824,0.2261732027985659,0.024898463711813527,0.5440488565488566
0,Toucan Gang #8837,,Regular,Regular,Peter Toupan,Blue Jersey,,4,,0.5440488565488566,0.4744022869022869,0.028972135080273114,0.02754723644711284,,0.2687426287446324,0.02754723644711284,0.5440488565488566
0,Toucan Gang #6916,,Tiger,Parakeet Open,Pirate,Ape Costume,,4,,0.0204002079002079,0.009745322245322246,0.01900719689979701,0.022249690976514216,,0.017850604505460343,0.009745322245322246,0.022249690976514216
0,Toucan Gang #8883,,Cyborg,Regular,Cop,Doctor,,4,,0.013773388773388774,0.4744022869022869,0.02768038383465584,0.02666431220201307,,0.13563009292808614,0.013773388773388774,0.4744022869022869
0,Toucan Gang #8802,Furious,Regular,Regular,Emperor,Blue Tank Top,,5,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.017161837977486622,0.0280769909941727,,0.2360885569655579,0.017161837977486622,0.5440488565488566
0,Toucan Gang #5373,Furious,Blue Macaw,Regular,Pirate,Red Jersey,,5,0.11675281240498632,0.04573804573804574,0.4744022869022869,0.01900719689979701,0.02666431220201307,,0.1365129308294258,0.01900719689979701,0.4744022869022869
0,Toucan Gang #4026,,Gold,Blue Macaw,ToucanX,Dalton,,4,,0.012084199584199585,0.05353430353430354,0.003137110167927662,0.028783330390252517,,0.024384735919170824,0.003137110167927662,0.05353430353430354
0,Toucan Gang #3279,Robin,Regular,Regular,,Red Racing Suit,,4,0.06688963210702341,0.5440488565488566,0.4744022869022869,,0.01995408793925481,,0.27632371587435545,0.01995408793925481,0.5440488565488566
0,Toucan Gang #270,,White,Cyborg Open,Peter Toupan,Cowboy,,4,,0.03755197505197505,0.007146569646569647,0.028972135080273114,0.027194066749072928,,0.025216186631972688,0.007146569646569647,0.03755197505197505
0,Toucan Gang #8577,,Cheetah,Alien Open,,Blue Tank Top,,3,,0.028066528066528068,0.005067567567567568,,0.0280769909941727,,0.020403695542756114,0.005067567567567568,0.0280769909941727
0,Toucan Gang #5641,,Parakeet,Regular Open,,Scarf,,3,,0.04677754677754678,0.027936590436590438,,0.029136500088292425,,0.034616879100809884,0.027936590436590438,0.04677754677754678
0,Toucan Gang #4609,,Rainbow,Regular,Blue Headband,Grey Tank Top,Mummy,5,,0.017411642411642413,0.4744022869022869,0.028049455619117918,0.028253575843192654,0.5178197064989518,0.21318733345503835,0.017411642411642413,0.5178197064989518
0,Toucan Gang #2274,Furious,Cheetah,Red Macaw,,Toucamon,,4,0.11675281240498632,0.028066528066528068,0.05275467775467776,,0.02843016069221261,,0.05650104472960119,0.028066528066528068,0.11675281240498632
0,Toucan Gang #2452,Devil,Regular,Regular,Laurel,,,4,0.04530252356339313,0.5440488565488566,0.4744022869022869,0.029894814541428307,,,0.27341212038899126,0.029894814541428307,0.5440488565488566
0,Toucan Gang #327,Stoner,Cockatiel,Regular,Elvis,,,4,0.12100942535725144,0.04054054054054054,0.4744022869022869,0.028049455619117918,,,0.1660004271047992,0.028049455619117918,0.4744022869022869
0,Toucan Gang #84,Sleepy,Parakeet,Regular,,Fireman,,4,0.11705685618729098,0.04677754677754678,0.4744022869022869,,0.026487727352993113,,0.16618110430502944,0.026487727352993113,0.4744022869022869
0,Toucan Gang #6877,,Blue Macaw,Regular,Devil Horns,,,3,,0.04573804573804574,0.4744022869022869,0.023436058313341945,,,0.18119213031789153,0.023436058313341945,0.4744022869022869
0,Toucan Gang #4920,Crying,Cheetah,Regular,Banana,,,4,0.11675281240498632,0.028066528066528068,0.4744022869022869,0.026204096696807528,,,0.16135643101765224,0.026204096696807528,0.4744022869022869
0,Toucan Gang #4289,Crying,Regular,Blue Macaw,Elvis,,,4,0.11675281240498632,0.5440488565488566,0.05353430353430354,0.028049455619117918,,,0.1855963570268161,0.028049455619117918,0.5440488565488566
0,Toucan Gang #8294,,Albino,Regular,Captain Toucan,Yellow Jersey,,4,,0.028846153846153848,0.4744022869022869,0.019560804576490128,0.02895991523927247,,0.13794229014105083,0.019560804576490128,0.4744022869022869
0,Toucan Gang #2065,Sleepy,Parakeet,Rainbow,,,,3,0.11705685618729098,0.04677754677754678,0.02442827442827443,,,,0.06275422579770407,0.02442827442827443,0.11705685618729098
0,Toucan Gang #3879,,Regular,Gold Open,Samurai,,,3,,0.5440488565488566,0.010005197505197506,0.02214430706772467,,,0.19206612037392623,0.010005197505197506,0.5440488565488566
0,Toucan Gang #2695,,Blue Macaw,Red Macaw Open,Nindo,,,3,,0.04573804573804574,0.014033264033264034,0.02583502491234545,,,0.028535444894551742,0.014033264033264034,0.04573804573804574
0,Toucan Gang #5101,Furious,Blue Macaw,Gold Open,Purple Headband,Fireman,,5,0.11675281240498632,0.04573804573804574,0.010005197505197506,0.028233991511348956,0.026487727352993113,,0.045443554902514324,0.010005197505197506,0.11675281240498632
0,Toucan Gang #3088,,Cockatiel,Regular,Yellow Headband,Toucamon,,4,,0.04054054054054054,0.4744022869022869,0.026942240265731686,0.02843016069221261,,0.14257880710019294,0.026942240265731686,0.4744022869022869
0,Toucan Gang #9867,Sleepy,Regular,Gold,,Cop,,4,0.11705685618729098,0.5440488565488566,0.031185031185031187,,0.02595797280593325,,0.179562179181778,0.02595797280593325,0.5440488565488566
0,Toucan Gang #8337,,Snake,Red Macaw,Cop,,,3,,0.015592515592515593,0.05275467775467776,0.02768038383465584,,,0.03200919239394973,0.015592515592515593,0.05275467775467776
0,Toucan Gang #9415,Scar,Regular,Parakeet Open,Cowboy,Polo,,5,0.10276679841897234,0.5440488565488566,0.009745322245322246,0.028418527403579995,0.024721878862793572,,0.14194027669590492,0.009745322245322246,0.5440488565488566
0,Toucan Gang #1434,Scar,Chameleon,Regular,,,,3,0.10276679841897234,0.036642411642411644,0.4744022869022869,,,,0.20460383232122362,0.036642411642411644,0.4744022869022869
0,Toucan Gang #6944,,Regular,Red Macaw Open,Nindo,,,3,,0.5440488565488566,0.014033264033264034,0.02583502491234545,,,0.19463904849815536,0.014033264033264034,0.5440488565488566
0,Toucan Gang #1304,,Regular,Red Devil Open,Cowboy,Peter Toupan,,4,,0.5440488565488566,0.005587318087318088,0.028418527403579995,0.025781387956913298,,0.15095902249916698,0.005587318087318088,0.5440488565488566
0,Toucan Gang #7754,,Regular,Rainbow,Samurai,White Tank Top,,4,,0.5440488565488566,0.02442827442827443,0.02214430706772467,0.024898463711813527,,0.1538799754391673,0.02214430706772467,0.5440488565488566
0,Toucan Gang #1719,Stoner,Zombie,Regular,,White Tank Top,,4,0.12100942535725144,0.016502079002079003,0.4744022869022869,,0.024898463711813527,,0.15920306374335771,0.016502079002079003,0.4744022869022869
0,Toucan Gang #1273,Stoner,Regular,Regular,Nindo,Purple Jersey,,5,0.12100942535725144,0.5440488565488566,0.4744022869022869,0.02583502491234545,0.028783330390252517,,0.23881578482219856,0.02583502491234545,0.5440488565488566
0,Toucan Gang #8230,Sleepy,Blue Macaw,Cyborg,Party Hat,Detective,,5,0.11705685618729098,0.04573804573804574,0.01988045738045738,0.028233991511348956,0.032138442521631644,,0.04860955866775494,0.01988045738045738,0.11705685618729098
0,Toucan Gang #1031,Furious,Regular,Regular,Detective,,,4,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.028972135080273114,,,0.2910440227341008,0.028972135080273114,0.5440488565488566
0,Toucan Gang #6181,Scar,Regular,Rainbow,Brain,,,4,0.10276679841897234,0.5440488565488566,0.02442827442827443,0.005905148551393246,,,0.16928726948687414,0.005905148551393246,0.5440488565488566
